国家,中国
指标名称,中国:全社会用电量:当月值
频率,月
单位,万千瓦时
指标ID,S5100021
时间区间,2006-03:2025-03
来源,国家能源局
更新时间,20250506
2023/8/31,8.861096E7
2023/9/30,7.8105646E7
2023/10/31,7.4192969E7
2023/11/30,7.63037272861E7
2023/12/31,8.5629856123E7
2024/1/31,#N/A
2024/2/29,6.845304E7
2024/3/31,7.9422788E7
2024/4/30,7.4122678E7
2024/5/31,7.7509318E7
2024/6/30,8.2049827E7
2024/7/31,9.3957815E7
2024/8/31,9.6490406E7
2024/9/30,8.4749549E7
2024/10/31,7.7424342E7
2024/11/30,7.8486683E7
2024/12/31,8.83522907665E7
2025/1/31,#N/A
2025/2/28,7.434E7
2025/3/31,8.28238733116E7
,
数据来源：Wind,
