date,close,vwap,volume_tons,turnover_cny,cum_turnover_cny,is_open,is_quiet,has_trade
2014-09-14,38.3,38.3,0.0,0.0,61827709.2,False,False,False
2014-09-15,38.1,38.1,0.0,0.0,61827709.2,True,True,False
2014-09-16,38.0,38.0,0.0,0.0,61827709.2,True,True,False
2014-09-17,37.8,37.8,0.0,0.0,61827709.2,True,True,False
2014-09-18,37.7,37.7,0.0,0.0,61827709.2,True,True,False
2014-09-19,37.6,37.6,0.0,0.0,61827709.2,True,True,False
2014-09-20,37.4,37.4,0.0,0.0,61827709.2,False,False,False
2014-09-21,37.3,37.3,0.0,0.0,61827709.2,False,False,False
2014-09-22,37.1,37.1,0.0,0.0,61827709.2,True,True,False
2014-09-23,37.0,37.0,0.0,0.0,61827709.2,True,True,False
2014-09-24,36.8,36.8,0.0,0.0,61827709.2,True,True,False
2014-09-25,36.7,36.7,0.0,0.0,61827709.2,True,True,False
2014-09-26,36.6,36.6,0.0,0.0,61827709.2,True,True,False
2014-09-27,36.4,36.4,0.0,0.0,61827709.2,False,False,False
2014-09-28,36.3,36.3,0.0,0.0,61827709.2,False,False,False
2014-09-29,36.1,36.1,0.0,0.0,61827709.2,True,True,False
2014-09-30,36.0,36.0,0.0,0.0,61827709.2,True,True,False
2014-10-01,35.8,35.8,0.0,0.0,61827709.2,False,False,False
2014-10-02,35.7,35.7,0.0,0.0,61827709.2,False,False,False
2014-10-03,35.5,35.5,0.0,0.0,61827709.2,False,False,False
2014-10-04,35.4,35.4,0.0,0.0,61827709.2,False,False,False
2014-10-05,35.3,35.3,0.0,0.0,61827709.2,False,False,False
2014-10-06,35.1,35.1,0.0,0.0,61827709.2,False,False,False
2014-10-07,35.0,35.0,0.0,0.0,61827709.2,False,False,False
2014-10-08,34.8,34.8,500.0,17415.0,61845124.2,True,False,True
2014-10-09,31.4,31.4,19.0,595.65,61845719.85,True,False,True
2014-10-10,30.6,30.6,0.0,0.0,61845719.85,True,True,False
2014-10-11,29.9,29.9,0.0,0.0,61845719.85,False,False,False
2014-10-12,29.2,29.2,0.0,0.0,61845719.85,False,False,False
2014-10-13,28.5,28.5,630.0,17970.0,61863689.85,True,False,True
2014-10-14,26.5,26.5,5380.0,142560.0,62006249.85,True,False,True
2014-10-15,26.6,26.6,790.0,21050.0,62027299.85,True,False,True
2014-10-16,25.2,25.2,300.0,7561.0,62034860.85,True,False,True
2014-10-17,26.9,26.9,50.0,1345.0,62036205.85,True,False,True
2014-10-18,26.7,26.7,0.0,0.0,62036205.85,False,False,False
2014-10-19,26.5,26.5,0.0,0.0,62036205.85,False,False,False
2014-10-20,26.3,26.3,0.0,0.0,62036205.85,True,True,False
2014-10-21,26.1,26.1,10.0,261.0,62036466.85,True,False,True
2014-10-22,24.9,24.9,5100.0,126950.0,62163416.85,True,False,True
2014-10-23,23.8,23.8,579.0,13780.2,62177197.05,True,False,True
2014-10-24,24.4,24.4,0.0,0.0,62177197.05,True,True,False
2014-10-25,24.9,24.9,0.0,0.0,62177197.05,False,False,False
2014-10-26,25.4,25.4,0.0,0.0,62177197.05,False,False,False
2014-10-27,26.0,26.0,1000.0,26000.0,62203197.05,True,False,True
2014-10-28,26.0,26.0,0.0,0.0,62203197.05,True,True,False
2014-10-29,26.0,26.0,0.0,0.0,62203197.05,True,True,False
2014-10-30,26.0,26.0,1.0,26.0,62203223.05,True,False,True
2014-10-31,26.0,26.0,0.0,0.0,62203223.05,True,True,False
2014-11-01,26.0,26.0,0.0,0.0,62203223.05,False,False,False
2014-11-02,26.0,26.0,0.0,0.0,62203223.05,False,False,False
2014-11-03,26.0,26.0,0.0,0.0,62203223.05,True,True,False
2014-11-04,26.0,26.0,0.0,0.0,62203223.05,True,True,False
2014-11-05,26.0,26.0,1000.0,26000.0,62229223.05,True,False,True
2014-11-06,26.0,26.0,1000.0,26000.0,62255223.05,True,False,True
2014-11-07,26.0,26.0,1.0,26.0,62255249.05,True,False,True
2014-11-08,26.0,26.0,0.0,0.0,62255249.05,False,False,False
2014-11-09,26.0,26.0,0.0,0.0,62255249.05,False,False,False
2014-11-10,26.0,26.0,0.0,0.0,62255249.05,True,True,False
2014-11-11,26.0,26.0,0.0,0.0,62255249.05,True,True,False
2014-11-12,26.0,26.0,0.0,0.0,62255249.05,True,True,False
2014-11-13,26.0,26.0,2000.0,52000.0,62307249.05,True,False,True
2014-11-14,25.4,25.4,0.0,0.0,62307249.05,True,True,False
2014-11-15,24.8,24.8,0.0,0.0,62307249.05,False,False,False
2014-11-16,24.2,24.2,0.0,0.0,62307249.05,False,False,False
2014-11-17,23.6,23.6,1000.0,23600.0,62330849.05,True,False,True
2014-11-18,24.2,24.2,6000.0,144960.0,62475809.05,True,False,True
2014-11-19,24.0,24.0,0.0,0.0,62475809.05,True,True,False
2014-11-20,23.9,23.9,3335.0,79706.5,62555515.55,True,False,True
2014-11-21,23.6,23.6,0.0,0.0,62555515.55,True,True,False
2014-11-22,23.2,23.2,0.0,0.0,62555515.55,False,False,False
2014-11-23,22.9,22.9,0.0,0.0,62555515.55,False,False,False
2014-11-24,22.6,22.6,1000.0,22600.0,62578115.55,True,False,True
2014-11-25,22.8,22.8,15.0,342.0,62578457.55,True,False,True
2014-11-26,22.2,22.2,0.0,0.0,62578457.55,True,True,False
2014-11-27,21.6,21.6,0.0,0.0,62578457.55,True,True,False
2014-11-28,21.0,21.0,2.0,42.0,62578499.55,True,False,True
2014-11-29,21.2,21.2,0.0,0.0,62578499.55,False,False,False
2014-11-30,21.4,21.4,0.0,0.0,62578499.55,False,False,False
2014-12-01,21.6,21.6,440.0,9480.0,62587979.55,True,False,True
2014-12-02,20.6,20.6,40351.0,829248.5,63417228.05,True,False,True
2014-12-03,22.6,22.6,50.0,1130.0,63418358.05,True,False,True
2014-12-04,24.2,24.2,13.0,314.5,63418672.55,True,False,True
2014-12-05,26.0,26.0,12.0,312.2,63418984.75,True,False,True
2014-12-06,26.5,26.5,0.0,0.0,63418984.75,False,False,False
2014-12-07,26.9,26.9,0.0,0.0,63418984.75,False,False,False
2014-12-08,27.4,27.4,0.0,0.0,63418984.75,True,True,False
2014-12-09,27.8,27.8,10.0,278.0,63419262.75,True,False,True
2014-12-10,29.8,29.8,12.0,357.6,63419620.35,True,False,True
2014-12-11,31.6,31.6,22.0,695.2,63420315.55,True,False,True
2014-12-12,30.8,30.8,0.0,0.0,63420315.55,True,True,False
2014-12-13,30.0,30.0,0.0,0.0,63420315.55,False,False,False
2014-12-14,29.3,29.3,0.0,0.0,63420315.55,False,False,False
2014-12-15,28.5,28.5,1.0,28.5,63420344.05,True,False,True
2014-12-16,28.2,28.2,36.0,1015.2,63421359.25,True,False,True
2014-12-17,30.5,30.5,11.0,335.38,63421694.63,True,False,True
2014-12-18,32.6,32.6,15.0,489.0,63422183.63,True,False,True
2014-12-19,32.2,32.2,0.0,0.0,63422183.63,True,True,False
2014-12-20,31.8,31.8,0.0,0.0,63422183.63,False,False,False
2014-12-21,31.4,31.4,0.0,0.0,63422183.63,False,False,False
2014-12-22,31.0,31.0,0.0,0.0,63422183.63,True,True,False
2014-12-23,30.6,30.6,0.0,0.0,63422183.63,True,True,False
2014-12-24,30.2,30.2,0.0,0.0,63422183.63,True,True,False
2014-12-25,29.8,29.8,0.0,0.0,63422183.63,True,True,False
2014-12-26,29.4,29.4,68.0,1996.48,63424180.11,True,False,True
2014-12-27,30.3,28.8,0.0,0.0,63424180.11,False,False,False
2014-12-28,31.3,28.3,0.0,0.0,63424180.11,False,False,False
2014-12-29,32.2,27.7,1295.0,35924.47,63460104.58,True,False,True
2014-12-30,32.2,28.3,0.0,0.0,63460104.58,True,True,False
2014-12-31,32.3,28.8,0.0,0.0,63460104.58,True,True,False
2015-01-01,32.3,29.4,0.0,0.0,63460104.58,False,False,False
2015-01-02,32.4,29.9,0.0,0.0,63460104.58,False,False,False
2015-01-03,32.4,30.4,0.0,0.0,63460104.58,False,False,False
2015-01-04,32.4,31.0,0.0,0.0,63460104.58,False,False,False
2015-01-05,32.5,31.5,0.0,0.0,63460104.58,True,True,False
2015-01-06,32.5,32.0,0.0,0.0,63460104.58,True,True,False
2015-01-07,32.6,32.6,496.0,16156.0,63476260.58,True,False,True
2015-01-08,29.4,29.4,5.0,146.8,63476407.38,True,False,True
2015-01-09,26.4,26.4,5.0,132.22,63476539.6,True,False,True
2015-01-10,25.6,25.6,0.0,0.0,63476539.6,False,False,False
2015-01-11,24.7,24.7,0.0,0.0,63476539.6,False,False,False
2015-01-12,23.8,23.8,1.0,23.8,63476563.4,True,False,True
2015-01-13,21.5,21.5,1.0,21.46,63476584.86,True,False,True
2015-01-14,21.2,21.2,0.0,0.0,63476584.86,True,True,False
2015-01-15,20.9,20.9,0.0,0.0,63476584.86,True,True,False
2015-01-16,20.6,20.6,500.0,10300.0,63486884.86,True,False,True
2015-01-17,20.6,20.6,0.0,0.0,63486884.86,False,False,False
2015-01-18,20.6,20.6,0.0,0.0,63486884.86,False,False,False
2015-01-19,20.6,20.6,0.0,0.0,63486884.86,True,True,False
2015-01-20,20.6,20.6,0.0,0.0,63486884.86,True,True,False
2015-01-21,20.7,20.7,1913.0,39525.4,63526410.26,True,False,True
2015-01-22,20.7,20.7,0.0,0.0,63526410.26,True,True,False
2015-01-23,20.7,20.7,0.0,0.0,63526410.26,True,True,False
2015-01-24,20.7,20.7,0.0,0.0,63526410.26,False,False,False
2015-01-25,20.7,20.7,0.0,0.0,63526410.26,False,False,False
2015-01-26,20.7,20.7,0.0,0.0,63526410.26,True,True,False
2015-01-27,20.7,20.7,0.0,0.0,63526410.26,True,True,False
2015-01-28,20.7,20.7,3.0,61.98,63526472.24,True,False,True
2015-01-29,20.7,20.7,0.0,0.0,63526472.24,True,True,False
2015-01-30,20.7,20.7,500.0,10340.0,63536812.24,True,False,True
2015-01-31,20.7,20.7,0.0,0.0,63536812.24,False,False,False
2015-02-01,20.7,20.7,0.0,0.0,63536812.24,False,False,False
2015-02-02,20.7,20.7,1510.0,31245.0,63568057.24,True,False,True
2015-02-03,20.7,20.7,0.0,0.0,63568057.24,True,True,False
2015-02-04,20.8,20.8,4000.0,83202.16,63651259.4,True,False,True
2015-02-05,20.8,20.8,0.0,0.0,63651259.4,True,True,False
2015-02-06,20.8,20.8,2000.0,41600.0,63692859.4,True,False,True
2015-02-07,20.8,20.8,0.0,0.0,63692859.4,False,False,False
2015-02-08,20.8,20.8,0.0,0.0,63692859.4,False,False,False
2015-02-09,20.8,20.8,0.0,0.0,63692859.4,True,True,False
2015-02-10,20.8,20.8,0.0,0.0,63692859.4,True,True,False
2015-02-11,20.8,20.8,0.0,0.0,63692859.4,True,True,False
2015-02-12,20.8,20.8,1000.0,20800.0,63713659.4,True,False,True
2015-02-13,20.8,20.8,0.0,0.0,63713659.4,True,True,False
2015-02-14,20.8,20.8,0.0,0.0,63713659.4,False,False,False
2015-02-15,20.8,20.8,0.0,0.0,63713659.4,False,False,False
2015-02-16,20.8,20.8,0.0,0.0,63713659.4,True,True,False
2015-02-17,20.8,20.8,0.0,0.0,63713659.4,True,True,False
2015-02-18,20.8,20.8,0.0,0.0,63713659.4,False,False,False
2015-02-19,20.8,20.8,0.0,0.0,63713659.4,False,False,False
2015-02-20,20.8,20.8,0.0,0.0,63713659.4,False,False,False
2015-02-21,20.8,20.8,0.0,0.0,63713659.4,False,False,False
2015-02-22,20.8,20.8,0.0,0.0,63713659.4,False,False,False
2015-02-23,20.8,20.8,0.0,0.0,63713659.4,False,False,False
2015-02-24,20.8,20.8,0.0,0.0,63713659.4,False,False,False
2015-02-25,20.8,20.8,0.0,0.0,63713659.4,True,True,False
2015-02-26,20.8,20.8,584.0,12147.2,63725806.6,True,False,True
2015-02-27,20.9,20.9,2000.0,41760.0,63767566.6,True,False,True
2015-02-28,20.9,20.9,0.0,0.0,63767566.6,False,False,False
2015-03-01,20.9,20.9,0.0,0.0,63767566.6,False,False,False
2015-03-02,20.9,20.9,0.0,0.0,63767566.6,True,True,False
2015-03-03,20.9,20.9,500.0,10440.0,63778006.6,True,False,True
2015-03-04,20.9,20.9,0.0,0.0,63778006.6,True,True,False
2015-03-05,21.0,21.0,1015.0,21294.7,63799301.3,True,False,True
2015-03-06,21.0,21.0,3000.0,62940.0,63862241.3,True,False,True
2015-03-07,21.0,21.0,0.0,0.0,63862241.3,False,False,False
2015-03-08,21.0,21.0,0.0,0.0,63862241.3,False,False,False
2015-03-09,21.0,21.0,1010.0,21206.0,63883447.3,True,False,True
2015-03-10,20.9,20.9,3001.0,62681.6,63946128.9,True,False,True
2015-03-11,20.9,20.9,0.0,0.0,63946128.9,True,True,False
2015-03-12,21.0,21.0,0.0,0.0,63946128.9,True,True,False
2015-03-13,21.0,21.0,2000.0,41960.0,63988088.9,True,False,True
2015-03-14,20.9,20.9,0.0,0.0,63988088.9,False,False,False
2015-03-15,20.8,20.8,0.0,0.0,63988088.9,False,False,False
2015-03-16,20.7,20.7,10000.0,207040.0,64195128.9,True,False,True
2015-03-17,20.6,20.6,846.0,17437.7,64212566.6,True,False,True
2015-03-18,20.2,20.2,2626.0,53045.2,64265611.8,True,False,True
2015-03-19,21.3,21.3,3353.0,71458.14,64337069.94,True,False,True
2015-03-20,23.3,23.3,2600.0,60595.0,64397664.94,True,False,True
2015-03-21,23.7,23.6,0.0,0.0,64397664.94,False,False,False
2015-03-22,24.2,23.9,0.0,0.0,64397664.94,False,False,False
2015-03-23,24.6,24.2,5967.0,144095.53,64541760.47,True,False,True
2015-03-24,26.2,26.2,145.0,3800.4,64545560.87,True,False,True
2015-03-25,28.8,26.7,728.0,19409.0,64564969.87,True,False,True
2015-03-26,29.6,29.6,58500.0,1730690.0,66295659.87,True,False,True
2015-03-27,32.5,32.5,10.0,325.4,66295985.27,True,False,True
2015-03-28,31.7,31.7,0.0,0.0,66295985.27,False,False,False
2015-03-29,30.8,30.8,0.0,0.0,66295985.27,False,False,False
2015-03-30,29.9,29.9,500.0,14945.0,66310930.27,True,False,True
2015-03-31,28.2,28.2,10.0,281.56,66311211.83,True,False,True
2015-04-01,31.0,25.4,610.0,15513.8,66326725.63,True,False,True
2015-04-02,28.2,33.7,3215.0,108334.4,66435060.03,True,False,True
2015-04-03,31.0,31.0,5.0,155.05,66435215.08,True,False,True
2015-04-04,31.8,31.8,0.0,0.0,66435215.08,False,False,False
2015-04-05,32.6,32.6,0.0,0.0,66435215.08,False,False,False
2015-04-06,33.3,33.3,0.0,0.0,66435215.08,False,False,False
2015-04-07,34.1,34.1,5.0,170.55,66435385.63,True,False,True
2015-04-08,30.7,30.7,152.0,4666.4,66440052.03,True,False,True
2015-04-09,27.6,27.6,50.0,1381.5,66441433.53,True,False,True
2015-04-10,24.9,24.9,5926.0,147379.62,66588813.15,True,False,True
2015-04-11,24.0,24.0,0.0,0.0,66588813.15,False,False,False
2015-04-12,23.2,23.2,0.0,0.0,66588813.15,False,False,False
2015-04-13,22.4,22.4,5000.0,111900.0,66700713.15,True,False,True
2015-04-14,20.1,20.1,15328.0,308780.6,67009493.75,True,False,True
2015-04-15,19.1,18.2,3898.0,71145.44,67080639.19,True,False,True
2015-04-16,21.0,17.2,100451.0,1722772.85,68803412.04,True,False,True
2015-04-17,20.2,18.9,1022.0,19337.4,68822749.44,True,False,True
2015-04-18,19.5,18.7,0.0,0.0,68822749.44,False,False,False
2015-04-19,18.9,18.4,0.0,0.0,68822749.44,False,False,False
2015-04-20,18.2,18.2,5.0,90.95,68822840.39,True,False,True
2015-04-21,19.8,16.4,4276.0,70043.51,68892883.9,True,False,True
2015-04-22,21.8,17.9,26690.0,477515.66,69370399.56,True,False,True
2015-04-23,21.6,20.1,1171.0,23485.14,69393884.7,True,False,True
2015-04-24,23.8,21.8,1529.0,33319.85,69427204.55,True,False,True
2015-04-25,23.8,22.4,0.0,0.0,69427204.55,False,False,False
2015-04-26,23.7,23.0,0.0,0.0,69427204.55,False,False,False
2015-04-27,23.6,23.6,28.0,662.2,69427866.75,True,False,True
2015-04-28,26.0,26.0,800.0,20816.0,69448682.75,True,False,True
2015-04-29,23.5,23.5,380.0,8914.0,69457596.75,True,False,True
2015-04-30,25.8,25.8,1201.0,30997.0,69488593.75,True,False,True
2015-05-01,26.5,26.5,0.0,0.0,69488593.75,False,False,False
2015-05-02,27.1,27.1,0.0,0.0,69488593.75,False,False,False
2015-05-03,27.7,27.7,0.0,0.0,69488593.75,False,False,False
2015-05-04,28.4,28.4,2000.0,56780.0,69545373.75,True,False,True
2015-05-05,30.0,30.0,48300.0,1447800.0,70993173.75,True,False,True
2015-05-06,33.0,33.0,2.0,65.96,70993239.71,True,False,True
2015-05-07,32.3,32.3,0.0,0.0,70993239.71,True,True,False
2015-05-08,31.7,31.7,0.0,0.0,70993239.71,True,True,False
2015-05-09,31.0,31.0,0.0,0.0,70993239.71,False,False,False
2015-05-10,30.3,30.3,0.0,0.0,70993239.71,False,False,False
2015-05-11,29.7,29.7,100.0,2968.0,70996207.71,True,False,True
2015-05-12,26.8,26.8,100.0,2680.0,70998887.71,True,False,True
2015-05-13,25.9,25.9,0.0,0.0,70998887.71,True,True,False
2015-05-14,25.1,25.1,0.0,0.0,70998887.71,True,True,False
2015-05-15,24.2,24.2,200.0,4840.0,71003727.71,True,False,True
2015-05-16,23.8,23.8,0.0,0.0,71003727.71,False,False,False
2015-05-17,23.4,23.4,0.0,0.0,71003727.71,False,False,False
2015-05-18,23.0,23.0,0.0,0.0,71003727.71,True,True,False
2015-05-19,22.6,22.6,1200.0,27124.0,71030851.71,True,False,True
2015-05-20,23.5,20.6,6635.0,137015.65,71167867.36,True,False,True
2015-05-21,21.2,21.2,12.0,254.04,71168121.4,True,False,True
2015-05-22,19.1,19.1,401.0,7643.0,71175764.4,True,False,True
2015-05-23,19.7,18.4,0.0,0.0,71175764.4,False,False,False
2015-05-24,20.3,17.8,0.0,0.0,71175764.4,False,False,False
2015-05-25,21.0,17.2,1571.0,26984.67,71202749.07,True,False,True
2015-05-26,19.0,18.9,2161.0,40832.67,71243581.74,True,False,True
2015-05-27,17.3,17.3,350.0,6054.7,71249636.44,True,False,True
2015-05-28,17.0,17.0,1070.0,18186.09,71267822.53,True,False,True
2015-05-29,16.6,16.7,1155.0,19254.6,71287077.13,True,False,True
2015-05-30,17.1,17.2,0.0,0.0,71287077.13,False,False,False
2015-05-31,17.7,17.7,0.0,0.0,71287077.13,False,False,False
2015-06-01,18.2,18.2,16.0,291.52,71287368.65,True,False,True
2015-06-02,16.5,16.5,17.0,280.5,71287649.15,True,False,True
2015-06-03,17.7,17.7,4459.0,78762.0,71366411.15,True,False,True
2015-06-04,18.0,18.0,8826.0,158868.0,71525279.15,True,False,True
2015-06-05,18.4,18.4,0.0,0.0,71525279.15,True,True,False
2015-06-06,18.9,18.9,0.0,0.0,71525279.15,False,False,False
2015-06-07,19.4,19.4,0.0,0.0,71525279.15,False,False,False
2015-06-08,19.8,19.8,125001.0,2475019.0,74000298.15,True,False,True
2015-06-09,18.0,17.9,141378.0,2526798.06,76527096.21,True,False,True
2015-06-10,17.7,17.7,67.0,1186.6,76528282.81,True,False,True
2015-06-11,17.0,17.0,92.0,1563.08,76529845.89,True,False,True
2015-06-12,17.9,17.9,9020.0,161229.4,76691075.29,True,False,True
2015-06-13,17.7,17.7,0.0,0.0,76691075.29,False,False,False
2015-06-14,17.4,17.4,0.0,0.0,76691075.29,False,False,False
2015-06-15,17.2,17.2,9202.0,158480.86,76849556.15,True,False,True
2015-06-16,17.7,17.7,418.0,7406.0,76856962.15,True,False,True
2015-06-17,17.5,16.8,477909.0,8045447.34,84902409.49,True,False,True
2015-06-18,18.2,17.1,493369.0,8417810.96,93320220.45,True,False,True
2015-06-19,16.4,16.4,2030.0,33190.5,93353410.95,True,False,True
2015-06-20,15.9,15.9,0.0,0.0,93353410.95,False,False,False
2015-06-21,15.5,15.5,0.0,0.0,93353410.95,False,False,False
2015-06-22,15.1,15.1,0.0,0.0,93353410.95,False,False,False
2015-06-23,14.7,14.7,15.0,220.8,93353631.75,True,False,True
2015-06-24,14.9,14.9,211.0,3145.75,93356777.5,True,False,True
2015-06-25,15.5,15.5,140672.0,2178957.71,95535735.21,True,False,True
2015-06-26,14.0,14.0,25.0,350.0,95536085.21,True,False,True
2015-06-27,14.4,14.4,0.0,0.0,95536085.21,False,False,False
2015-06-28,14.9,14.9,0.0,0.0,95536085.21,False,False,False
2015-06-29,15.3,15.3,40444.0,618105.6,96154190.81,True,False,True
2015-06-30,16.0,16.0,13000.0,208000.0,96362190.81,True,False,True
2015-07-01,15.5,15.5,95000.0,1472500.0,97834690.81,True,False,True
2015-07-02,15.4,15.4,342340.0,5287140.0,103121830.81,True,False,True
2015-07-03,15.5,15.5,257540.0,3991880.0,107113710.81,True,False,True
2015-07-04,15.4,15.4,0.0,0.0,107113710.81,False,False,False
2015-07-05,15.3,15.3,0.0,0.0,107113710.81,False,False,False
2015-07-06,15.2,15.2,85959.0,1309905.5,108423616.31,True,False,True
2015-07-07,16.0,16.0,300.0,4800.0,108428416.31,True,False,True
2015-07-08,15.0,15.0,7603.0,114045.0,108542461.31,True,False,True
2015-07-09,16.0,16.0,90.0,1439.1,108543900.41,True,False,True
2015-07-10,15.2,15.2,81810.0,1242686.0,109786586.41,True,False,True
2015-07-11,15.3,15.3,0.0,0.0,109786586.41,False,False,False
2015-07-12,15.4,15.4,0.0,0.0,109786586.41,False,False,False
2015-07-13,15.5,15.5,10000.0,155210.0,109941796.41,True,False,True
2015-07-14,16.0,16.0,947.0,15161.1,109956957.51,True,False,True
2015-07-15,16.0,15.5,1800000.0,27972000.0,137928957.51,True,False,True
2015-07-16,15.9,15.5,0.0,0.0,137928957.51,True,True,False
2015-07-17,15.8,15.5,0.0,0.0,137928957.51,True,True,False
2015-07-18,15.8,15.5,0.0,0.0,137928957.51,False,False,False
2015-07-19,15.7,15.5,0.0,0.0,137928957.51,False,False,False
2015-07-20,15.6,15.5,0.0,0.0,137928957.51,True,True,False
2015-07-21,15.5,15.5,5000.0,77655.0,138006612.51,True,False,True
