date,close,vwap,volume_tons,turnover_cny,cum_turnover_cny,is_open,is_quiet,has_trade
2014-07-12,23.8,23.64,0.0,0.0,4434590.0,False,False,False
2014-07-13,23.8,23.64,0.0,0.0,4434590.0,False,False,False
2014-07-14,24.07,24.01,37215.0,893560.15,4471805.0,True,False,True
2014-07-15,24.13,24.14,42500.0,1025877.98,4514305.0,True,False,True
2014-07-16,23.98,24.01,32708.0,785452.91,4547013.0,True,False,True
2014-07-17,23.93,23.95,42905.0,1027778.17,4589918.0,True,False,True
2014-07-18,23.8,23.9,32430.0,775212.62,4622348.0,True,False,True
2014-07-19,23.8,23.9,0.0,0.0,4622348.0,False,False,False
2014-07-20,23.8,23.9,0.0,0.0,4622348.0,False,False,False
2014-07-21,23.54,23.54,42644.0,1003991.15,4664992.0,True,False,True
2014-07-22,23.65,23.62,31456.0,742939.38,4696448.0,True,False,True
2014-07-23,23.53,23.53,42168.0,992117.12,4738616.0,True,False,True
2014-07-24,23.41,21.31,60062.0,1280041.2,4798678.0,True,False,True
2014-07-25,23.11,22.78,28824.0,656495.46,4827502.0,True,False,True
2014-07-26,23.11,22.78,0.0,0.0,4827502.0,False,False,False
2014-07-27,23.11,22.78,0.0,0.0,4827502.0,False,False,False
2014-07-28,22.7,22.74,28233.0,641926.43,4855735.0,True,False,True
2014-07-29,23.9,23.87,26504.0,632729.49,4882239.0,True,False,True
2014-07-30,23.5,23.5,30910.0,726502.29,4913149.0,True,False,True
2014-07-31,23.92,23.6,26001.0,613573.92,4939150.0,True,False,True
2014-08-01,23.37,23.43,22617.0,529921.88,4961767.0,True,False,True
2014-08-02,23.37,23.43,0.0,0.0,4961767.0,False,False,False
2014-08-03,23.37,23.43,0.0,0.0,4961767.0,False,False,False
2014-08-04,23.19,23.08,13508.0,311730.44,4975275.0,True,False,True
2014-08-05,23.09,23.11,19142.0,442327.28,4994417.0,True,False,True
2014-08-06,23.06,23.06,28205.0,650546.31,5022622.0,True,False,True
2014-08-07,23.05,22.47,16439.0,369448.95,5039061.0,True,False,True
2014-08-08,23.05,23.04,16181.0,372827.81,5055242.0,True,False,True
2014-08-09,23.05,23.04,0.0,0.0,5055242.0,False,False,False
2014-08-10,23.05,23.04,0.0,0.0,5055242.0,False,False,False
2014-08-11,23.0,23.01,9537.0,219483.0,5064779.0,True,False,True
2014-08-12,22.54,22.54,13226.0,298137.8,5078005.0,True,False,True
2014-08-13,23.0,22.77,11443.0,260572.52,5089448.0,True,False,True
2014-08-14,22.53,22.59,6524.0,147393.0,5095972.0,True,False,True
2014-08-15,22.85,22.82,39298.0,896879.15,5135270.0,True,False,True
2014-08-16,22.85,22.82,0.0,0.0,5135270.0,False,False,False
2014-08-17,22.85,22.82,0.0,0.0,5135270.0,False,False,False
2014-08-18,22.62,22.55,27318.0,615952.89,5162588.0,True,False,True
2014-08-19,22.5,22.56,7223.0,162918.2,5169811.0,True,False,True
2014-08-20,23.25,22.62,6935.0,156892.11,5176746.0,True,False,True
2014-08-21,22.81,22.91,4366.0,100038.5,5181112.0,True,False,True
2014-08-22,22.3,22.3,4583.0,102207.9,5185695.0,True,False,True
2014-08-23,22.3,22.3,0.0,0.0,5185695.0,False,False,False
2014-08-24,22.3,22.3,0.0,0.0,5185695.0,False,False,False
2014-08-25,23.0,22.68,24124.0,547228.85,5209819.0,True,False,True
2014-08-26,22.95,22.96,8545.0,196190.81,5218364.0,True,False,True
2014-08-27,23.02,22.59,6001.0,135535.27,5224365.0,True,False,True
2014-08-28,23.48,23.13,15759.0,364538.32,5240124.0,True,False,True
2014-08-29,23.92,23.64,37659.0,890388.16,5277783.0,True,False,True
2014-08-30,23.92,23.64,0.0,0.0,5277783.0,False,False,False
2014-08-31,23.92,23.64,0.0,0.0,5277783.0,False,False,False
2014-09-01,23.79,23.78,6505.0,154704.63,5284288.0,True,False,True
2014-09-02,23.78,23.73,7710.0,182965.83,5291998.0,True,False,True
2014-09-03,23.88,23.87,46270.0,1104597.11,5338268.0,True,False,True
2014-09-04,23.83,23.84,9242.0,220284.31,5347510.0,True,False,True
2014-09-05,23.95,23.95,11868.0,284192.86,5359378.0,True,False,True
2014-09-06,23.95,23.95,0.0,0.0,5359378.0,False,False,False
2014-09-07,23.95,23.95,0.0,0.0,5359378.0,False,False,False
2014-09-08,23.95,23.95,0.0,0.0,5359378.0,False,False,False
2014-09-09,22.03,23.88,12651.0,302150.23,5372029.0,True,False,True
2014-09-10,24.01,24.0,20537.0,492934.89,5392566.0,True,False,True
2014-09-11,24.01,24.1,10860.0,261700.8,5403426.0,True,False,True
2014-09-12,24.23,24.18,6939.0,167776.81,5410365.0,True,False,True
2014-09-13,24.23,24.18,0.0,0.0,5410365.0,False,False,False
2014-09-14,24.23,24.18,0.0,0.0,5410365.0,False,False,False
2014-09-15,24.24,24.01,6645.0,159552.81,5417010.0,True,False,True
2014-09-16,24.3,24.28,9494.0,230467.62,5426504.0,True,False,True
2014-09-17,24.2,24.26,15550.0,377295.0,5442054.0,True,False,True
2014-09-18,24.22,24.21,9116.0,220655.78,5451170.0,True,False,True
2014-09-19,24.2,24.49,20700.0,506975.0,5471870.0,True,False,True
2014-09-20,24.2,24.49,0.0,0.0,5471870.0,False,False,False
2014-09-21,24.2,24.49,0.0,0.0,5471870.0,False,False,False
2014-09-22,24.5,24.48,11740.0,287415.4,5483610.0,True,False,True
2014-09-23,24.52,24.51,27371.0,670812.0,5510981.0,True,False,True
2014-09-24,24.48,24.49,16301.0,399149.72,5527282.0,True,False,True
2014-09-25,24.5,24.46,10368.0,253569.62,5537650.0,True,False,True
2014-09-26,24.58,24.55,11129.0,273233.25,5548779.0,True,False,True
2014-09-27,24.58,24.55,0.0,0.0,5548779.0,False,False,False
2014-09-28,24.58,24.55,0.0,0.0,5548779.0,False,False,False
2014-09-29,24.85,24.84,31227.0,775809.77,5580006.0,True,False,True
2014-09-30,24.99,24.99,47251.0,1180979.15,5627257.0,True,False,True
2014-10-01,24.99,24.99,0.0,0.0,5627257.0,False,False,False
2014-10-02,24.99,24.99,0.0,0.0,5627257.0,False,False,False
2014-10-03,24.99,24.99,0.0,0.0,5627257.0,False,False,False
2014-10-04,24.99,24.99,0.0,0.0,5627257.0,False,False,False
2014-10-05,24.99,24.99,0.0,0.0,5627257.0,False,False,False
2014-10-06,24.99,24.99,0.0,0.0,5627257.0,False,False,False
2014-10-07,24.99,24.99,0.0,0.0,5627257.0,False,False,False
2014-10-08,25.11,25.1,14428.0,362079.53,5641685.0,True,False,True
2014-10-09,25.24,25.31,10121.0,256115.43,5651806.0,True,False,True
2014-10-10,25.79,25.79,22004.0,567384.25,5673810.0,True,False,True
2014-10-11,25.79,25.79,0.0,0.0,5673810.0,False,False,False
2014-10-12,25.79,25.79,0.0,0.0,5673810.0,False,False,False
2014-10-13,25.3,25.49,5927.0,151059.1,5679737.0,True,False,True
2014-10-14,25.62,25.83,6428.0,166047.06,5686165.0,True,False,True
2014-10-15,25.76,25.78,27932.0,720058.81,5714097.0,True,False,True
2014-10-16,25.65,25.62,7455.0,191005.1,5721552.0,True,False,True
2014-10-17,25.72,25.52,12300.0,313876.6,5733852.0,True,False,True
2014-10-18,25.72,25.52,0.0,0.0,5733852.0,False,False,False
2014-10-19,25.72,25.52,0.0,0.0,5733852.0,False,False,False
2014-10-20,25.8,25.73,9892.0,254553.6,5743744.0,True,False,True
2014-10-21,25.2,25.62,43273.0,1108478.5,5787017.0,True,False,True
2014-10-22,24.66,24.6,8027.0,197475.0,5795044.0,True,False,True
2014-10-23,25.17,25.08,5956.0,149353.2,5801000.0,True,False,True
2014-10-24,25.3,24.96,15480.0,386438.0,5816480.0,True,False,True
2014-10-25,25.3,24.96,0.0,0.0,5816480.0,False,False,False
2014-10-26,25.3,24.96,0.0,0.0,5816480.0,False,False,False
2014-10-27,25.17,25.15,12545.0,315524.95,5829025.0,True,False,True
2014-10-28,25.1,25.07,17174.0,430610.0,5846199.0,True,False,True
2014-10-29,25.09,25.14,23567.0,592499.28,5869766.0,True,False,True
2014-10-30,25.05,25.06,12868.0,322505.98,5882634.0,True,False,True
2014-10-31,25.05,25.09,18275.0,458460.67,5900909.0,True,False,True
2014-11-01,25.05,25.09,0.0,0.0,5900909.0,False,False,False
2014-11-02,25.05,25.09,0.0,0.0,5900909.0,False,False,False
2014-11-03,25.16,25.52,4624.0,118016.6,5905533.0,True,False,True
2014-11-04,25.28,25.28,7228.0,182729.9,5912761.0,True,False,True
2014-11-05,25.28,25.29,7639.0,193191.25,5920400.0,True,False,True
2014-11-06,25.1,25.1,9764.0,245076.4,5930164.0,True,False,True
2014-11-07,24.85,24.93,17391.0,433561.3,5947555.0,True,False,True
2014-11-08,24.85,24.93,0.0,0.0,5947555.0,False,False,False
2014-11-09,24.85,24.93,0.0,0.0,5947555.0,False,False,False
2014-11-10,25.0,25.0,300.0,7500.0,5947855.0,True,False,True
2014-11-11,25.0,25.0,0.0,0.0,5947855.0,True,True,False
2014-11-12,24.38,24.33,27901.0,678789.8,5975756.0,True,False,True
2014-11-13,24.2,24.73,23347.0,577445.07,5999103.0,True,False,True
2014-11-14,24.36,24.32,11501.0,279744.9,6010604.0,True,False,True
2014-11-15,24.36,24.32,0.0,0.0,6010604.0,False,False,False
2014-11-16,24.36,24.32,0.0,0.0,6010604.0,False,False,False
2014-11-17,24.47,24.43,8010.0,195704.3,6018614.0,True,False,True
2014-11-18,24.5,24.45,16392.0,400777.2,6035006.0,True,False,True
2014-11-19,24.34,24.3,38400.0,933146.0,6073406.0,True,False,True
2014-11-20,24.4,24.4,10840.0,264539.4,6084246.0,True,False,True
2014-11-21,24.15,24.13,1200.0,28960.0,6085446.0,True,False,True
2014-11-22,24.15,24.13,0.0,0.0,6085446.0,False,False,False
2014-11-23,24.15,24.13,0.0,0.0,6085446.0,False,False,False
2014-11-24,24.04,24.15,5272.0,127311.4,6090718.0,True,False,True
2014-11-25,24.0,24.0,19801.0,475258.11,6110519.0,True,False,True
2014-11-26,24.13,24.16,61652.0,1489603.2,6172171.0,True,False,True
2014-11-27,24.3,24.23,2000.0,48450.0,6174171.0,True,False,True
2014-11-28,24.21,24.23,30877.0,748163.5,6205048.0,True,False,True
2014-11-29,24.21,24.23,0.0,0.0,6205048.0,False,False,False
2014-11-30,24.21,24.23,0.0,0.0,6205048.0,False,False,False
2014-12-01,24.26,24.26,11401.0,276645.2,6216449.0,True,False,True
2014-12-02,24.21,24.21,4204.0,101763.86,6220653.0,True,False,True
2014-12-03,24.2,24.21,15201.0,368053.0,6235854.0,True,False,True
2014-12-04,24.38,24.36,41367.0,1007713.25,6277221.0,True,False,True
2014-12-05,24.22,24.22,39790.0,963627.4,6317011.0,True,False,True
2014-12-06,24.22,24.22,0.0,0.0,6317011.0,False,False,False
2014-12-07,24.22,24.22,0.0,0.0,6317011.0,False,False,False
2014-12-08,24.31,23.84,19938.0,475334.81,6336949.0,True,False,True
2014-12-09,24.41,24.39,28292.0,689932.45,6365241.0,True,False,True
2014-12-10,24.26,24.29,27221.0,661261.18,6392462.0,True,False,True
2014-12-11,24.32,24.29,34553.0,839337.55,6427015.0,True,False,True
2014-12-12,24.29,24.31,41909.0,1018903.24,6468924.0,True,False,True
2014-12-13,24.29,24.31,0.0,0.0,6468924.0,False,False,False
2014-12-14,24.29,24.31,0.0,0.0,6468924.0,False,False,False
2014-12-15,24.3,24.29,34512.0,838140.3,6503436.0,True,False,True
2014-12-16,24.31,24.15,66807.0,1613513.42,6570243.0,True,False,True
2014-12-17,24.32,24.31,50080.0,1217296.68,6620323.0,True,False,True
2014-12-18,24.09,24.02,58759.0,1411363.4,6679082.0,True,False,True
2014-12-19,24.14,24.09,34252.0,825137.2,6713334.0,True,False,True
2014-12-20,24.14,24.09,0.0,0.0,6713334.0,False,False,False
2014-12-21,24.14,24.09,0.0,0.0,6713334.0,False,False,False
2014-12-22,24.12,24.14,30271.0,730614.16,6743605.0,True,False,True
2014-12-23,24.14,24.12,44400.0,1071102.0,6788005.0,True,False,True
2014-12-24,24.08,24.07,35206.0,847338.9,6823211.0,True,False,True
2014-12-25,24.09,24.09,12200.0,293908.0,6835411.0,True,False,True
2014-12-26,24.06,24.03,16103.0,387001.8,6851514.0,True,False,True
2014-12-27,24.06,24.03,0.0,0.0,6851514.0,False,False,False
2014-12-28,24.06,24.03,0.0,0.0,6851514.0,False,False,False
2014-12-29,24.1,24.15,56566.0,1365905.8,6908080.0,True,False,True
2014-12-30,24.1,24.08,32000.0,770520.0,6940080.0,True,False,True
2014-12-31,24.2,24.01,61091.0,1466642.2,7001171.0,True,False,True
2015-01-01,24.2,24.01,0.0,0.0,7001171.0,False,False,False
2015-01-02,24.2,24.01,0.0,0.0,7001171.0,False,False,False
2015-01-03,24.2,24.01,0.0,0.0,7001171.0,False,False,False
2015-01-04,24.2,24.01,0.0,0.0,7001171.0,False,False,False
2015-01-05,24.06,24.06,6068.0,145978.8,7007239.0,True,False,True
2015-01-06,24.17,24.21,28698.0,694917.0,7035937.0,True,False,True
2015-01-07,24.1,24.08,5039.0,121316.0,7040976.0,True,False,True
2015-01-08,24.25,24.25,5675.0,137625.65,7046651.0,True,False,True
2015-01-09,24.24,24.18,20763.0,502028.1,7067414.0,True,False,True
2015-01-10,24.24,24.18,0.0,0.0,7067414.0,False,False,False
2015-01-11,24.24,24.18,0.0,0.0,7067414.0,False,False,False
2015-01-12,24.17,24.12,15966.0,385165.27,7083380.0,True,False,True
2015-01-13,24.13,24.19,13839.0,334762.75,7097219.0,True,False,True
2015-01-14,24.14,24.11,8207.0,197894.49,7105426.0,True,False,True
2015-01-15,24.1,24.11,3008.0,72508.32,7108434.0,True,False,True
2015-01-16,24.06,24.04,19946.0,479466.94,7128380.0,True,False,True
2015-01-17,24.06,24.04,0.0,0.0,7128380.0,False,False,False
2015-01-18,24.06,24.04,0.0,0.0,7128380.0,False,False,False
2015-01-19,24.13,23.96,5100.0,122180.0,7133480.0,True,False,True
2015-01-20,24.07,24.04,28819.0,692701.15,7162299.0,True,False,True
2015-01-21,24.0,24.1,27029.0,651285.06,7189328.0,True,False,True
2015-01-22,24.0,23.8,606.0,14424.0,7189934.0,True,False,True
2015-01-23,24.11,24.1,20528.0,494701.78,7210462.0,True,False,True
2015-01-24,24.11,24.1,0.0,0.0,7210462.0,False,False,False
2015-01-25,24.11,24.1,0.0,0.0,7210462.0,False,False,False
2015-01-26,24.08,24.07,22578.0,543467.14,7233040.0,True,False,True
2015-01-27,24.08,24.09,3274.0,78876.0,7236314.0,True,False,True
2015-01-28,24.08,24.08,13608.0,327721.02,7249922.0,True,False,True
2015-01-29,24.17,23.78,1623.0,38597.07,7251545.0,True,False,True
2015-01-30,24.15,24.4,66828.0,1630568.54,7318373.0,True,False,True
2015-01-31,24.15,24.4,0.0,0.0,7318373.0,False,False,False
2015-02-01,24.15,24.4,0.0,0.0,7318373.0,False,False,False
2015-02-02,24.19,24.19,5686.0,137544.34,7324059.0,True,False,True
2015-02-03,24.15,24.16,18388.0,444177.2,7342447.0,True,False,True
2015-02-04,24.13,24.2,33167.0,802494.86,7375614.0,True,False,True
2015-02-05,24.1,24.1,2880.0,69399.2,7378494.0,True,False,True
2015-02-06,24.1,24.1,14690.0,354058.0,7393184.0,True,False,True
2015-02-07,24.1,24.1,0.0,0.0,7393184.0,False,False,False
2015-02-08,24.1,24.1,0.0,0.0,7393184.0,False,False,False
2015-02-09,24.03,24.03,15099.0,362782.98,7408283.0,True,False,True
2015-02-10,24.05,24.07,7543.0,181581.35,7415826.0,True,False,True
2015-02-11,24.1,24.11,42992.0,1036593.34,7458818.0,True,False,True
2015-02-12,24.13,24.12,16000.0,385950.0,7474818.0,True,False,True
2015-02-13,24.16,24.13,19506.0,470704.72,7494324.0,True,False,True
2015-02-14,24.16,24.13,0.0,0.0,7494324.0,False,False,False
2015-02-15,24.16,24.13,0.0,0.0,7494324.0,False,False,False
2015-02-16,23.82,23.84,17303.0,412512.22,7511627.0,True,False,True
2015-02-17,21.44,21.44,3000.0,64320.0,7514627.0,True,False,True
2015-02-18,21.44,21.44,0.0,0.0,7514627.0,False,False,False
2015-02-19,21.44,21.44,0.0,0.0,7514627.0,False,False,False
2015-02-20,21.44,21.44,0.0,0.0,7514627.0,False,False,False
2015-02-21,21.44,21.44,0.0,0.0,7514627.0,False,False,False
2015-02-22,21.44,21.44,0.0,0.0,7514627.0,False,False,False
2015-02-23,21.44,21.44,0.0,0.0,7514627.0,False,False,False
2015-02-24,21.44,21.44,0.0,0.0,7514627.0,False,False,False
2015-02-25,21.44,21.44,0.0,0.0,7514627.0,True,True,False
2015-02-26,21.44,21.44,0.0,0.0,7514627.0,True,True,False
2015-02-27,21.44,21.44,0.0,0.0,7514627.0,True,True,False
2015-02-28,21.44,21.44,0.0,0.0,7514627.0,False,False,False
2015-03-01,21.44,21.44,0.0,0.0,7514627.0,False,False,False
2015-03-02,23.58,23.58,3200.0,75456.0,7517827.0,True,False,True
2015-03-03,21.22,23.58,26889.0,634160.65,7544716.0,True,False,True
2015-03-04,23.34,23.34,150.0,3501.0,7544866.0,True,False,True
2015-03-05,24.5,23.02,25185.0,579785.91,7570051.0,True,False,True
2015-03-06,25.44,24.79,32100.0,795838.72,7602151.0,True,False,True
2015-03-07,25.44,24.79,0.0,0.0,7602151.0,False,False,False
2015-03-08,25.44,24.79,0.0,0.0,7602151.0,False,False,False
2015-03-09,24.86,24.65,50956.0,1255917.3,7653107.0,True,False,True
2015-03-10,25.12,24.91,29303.0,730028.6,7682410.0,True,False,True
2015-03-11,25.01,23.71,114074.0,2704751.09,7796484.0,True,False,True
2015-03-12,25.72,24.52,27402.0,671982.0,7823886.0,True,False,True
2015-03-13,26.6,26.52,5253.0,139289.38,7829139.0,True,False,True
2015-03-14,26.6,26.52,0.0,0.0,7829139.0,False,False,False
2015-03-15,26.6,26.52,0.0,0.0,7829139.0,False,False,False
2015-03-16,26.68,25.98,7651.0,198797.66,7836790.0,True,False,True
2015-03-17,26.59,26.57,102508.0,2723846.65,7939298.0,True,False,True
2015-03-18,26.58,26.06,29521.0,769323.1,7968819.0,True,False,True
2015-03-19,25.82,25.84,51614.0,1333629.78,8020433.0,True,False,True
2015-03-20,26.17,25.93,43394.0,1125276.4,8063827.0,True,False,True
2015-03-21,26.17,25.93,0.0,0.0,8063827.0,False,False,False
2015-03-22,26.17,25.93,0.0,0.0,8063827.0,False,False,False
2015-03-23,25.96,26.02,32703.0,850963.9,8096530.0,True,False,True
2015-03-24,26.11,26.14,11300.0,295331.0,8107830.0,True,False,True
2015-03-25,25.96,25.9,70253.0,1819219.91,8178083.0,True,False,True
2015-03-26,24.78,24.5,65362.0,1601253.6,8243445.0,True,False,True
2015-03-27,23.31,23.35,25337.0,591653.45,8268782.0,True,False,True
2015-03-28,23.31,23.35,0.0,0.0,8268782.0,False,False,False
2015-03-29,23.31,23.35,0.0,0.0,8268782.0,False,False,False
2015-03-30,25.55,22.14,80509.0,1782688.04,8349291.0,True,False,True
2015-03-31,25.72,25.83,11043.0,285292.61,8360334.0,True,False,True
2015-04-01,25.64,25.71,12984.0,333846.48,8373318.0,True,False,True
2015-04-02,25.53,24.94,28257.0,704825.26,8401575.0,True,False,True
2015-04-03,25.5,24.86,108795.0,2704438.65,8510370.0,True,False,True
2015-04-04,25.5,24.86,0.0,0.0,8510370.0,False,False,False
2015-04-05,25.5,24.86,0.0,0.0,8510370.0,False,False,False
2015-04-06,25.5,24.86,0.0,0.0,8510370.0,False,False,False
2015-04-07,25.5,23.73,57100.0,1354781.0,8567470.0,True,False,True
2015-04-08,25.49,23.74,73811.0,1752461.1,8641281.0,True,False,True
2015-04-09,25.5,25.05,49579.0,1241965.5,8690860.0,True,False,True
2015-04-10,25.86,25.86,20112.0,520058.75,8710972.0,True,False,True
2015-04-11,25.86,25.86,0.0,0.0,8710972.0,False,False,False
2015-04-12,25.86,25.86,0.0,0.0,8710972.0,False,False,False
2015-04-13,25.54,25.28,43500.0,1099600.0,8754472.0,True,False,True
2015-04-14,25.63,25.39,84333.0,2140880.3,8838805.0,True,False,True
2015-04-15,24.83,25.28,82966.0,2097292.25,8921771.0,True,False,True
2015-04-16,24.81,24.86,37630.0,935432.41,8959401.0,True,False,True
2015-04-17,25.5,24.73,13000.0,321500.0,8972401.0,True,False,True
2015-04-18,25.5,24.73,0.0,0.0,8972401.0,False,False,False
2015-04-19,25.5,24.73,0.0,0.0,8972401.0,False,False,False
2015-04-20,25.32,25.52,30441.0,776783.12,9002842.0,True,False,True
2015-04-21,25.6,25.48,29752.0,758032.58,9032594.0,True,False,True
2015-04-22,25.3,25.38,17334.0,440020.0,9049928.0,True,False,True
2015-04-23,25.3,25.29,15795.0,399395.96,9065723.0,True,False,True
2015-04-24,25.3,24.65,47755.0,1176961.43,9113478.0,True,False,True
2015-04-25,25.3,24.65,0.0,0.0,9113478.0,False,False,False
2015-04-26,25.3,24.65,0.0,0.0,9113478.0,False,False,False
2015-04-27,25.9,25.13,44180.0,1110144.92,9157658.0,True,False,True
2015-04-28,25.49,25.43,2497.0,63508.59,9160155.0,True,False,True
2015-04-29,23.56,23.56,2700.0,63598.8,9162855.0,True,False,True
2015-04-30,24.03,24.76,28738.0,711660.84,9191593.0,True,False,True
2015-05-01,24.03,24.76,0.0,0.0,9191593.0,False,False,False
2015-05-02,24.03,24.76,0.0,0.0,9191593.0,False,False,False
2015-05-03,24.03,24.76,0.0,0.0,9191593.0,False,False,False
2015-05-04,26.13,25.97,61262.0,1590758.91,9252855.0,True,False,True
2015-05-05,26.82,26.53,97413.0,2584582.33,9350268.0,True,False,True
2015-05-06,27.24,27.22,17355.0,472468.6,9367623.0,True,False,True
2015-05-07,27.63,27.55,19183.0,528580.37,9386806.0,True,False,True
2015-05-08,27.9,27.35,47727.0,1305393.48,9434533.0,True,False,True
2015-05-09,27.9,27.35,0.0,0.0,9434533.0,False,False,False
2015-05-10,27.9,27.35,0.0,0.0,9434533.0,False,False,False
2015-05-11,27.18,27.21,146001.0,3972913.22,9580534.0,True,False,True
2015-05-12,27.07,26.95,25194.0,678945.35,9605728.0,True,False,True
2015-05-13,26.96,26.96,13004.0,350639.98,9618732.0,True,False,True
